Position,Track Name,Artist,Streams,date,region,spotify_id
58,SUGAR,BROCKHAMPTON,1353423,2020-01-11,global,6U0FIYXCQ3TGrk4tFpLrEA
59,Trampoline (with ZAYN),SHAED,1341858,2020-01-11,global,1iQDltZqI7BXnHrFy4Qo1k
60,No Me Conoce - Remix,Jhay Cortez,1337460,2020-01-11,global,4R8BJggjosTswLxtkw8V7P
61,Dance Again,Selena Gomez,1328133,2020-01-11,global,5sK3o66yupTNIK6gWgzGjf
62,Old Town Road - Remix,Lil Nas X,1325313,2020-01-11,global,2YpeDb67231RjR0MgVLzsG
63,Adicto (with Anuel AA & Ozuna),Tainy,1315440,2020-01-11,global,3jbT1Y5MoPwEIpZndDDwVq
64,Vulnerable,Selena Gomez,1281841,2020-01-11,global,11OwAR3GlBj9E35Cznf7Lj
65,Eleven,Khalid,1281638,2020-01-11,global,1ToprX3cpBiXoAe5eNSk74
66,Ransom,Lil Tecca,1279693,2020-01-11,global,1lOe9qE0vR9zwWQAOk6CoO
67,Que Tire Pa Lante,Daddy Yankee,1267180,2020-01-11,global,6RyaV7owmVU6fzEPE17sF1
68,Goodbyes (Feat. Young Thug),Post Malone,1259221,2020-01-11,global,6vBdBCoOhKHiYDDOcorfNo
69,Muévelo,Nicky Jam,1244205,2020-01-11,global,4VgYtXCVJ7IbWAZ5ryfvEQ
70,Shallow,Lady Gaga,1229534,2020-01-11,global,2VxeLyX666F8uXCJ0dZF8B
71,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1228035,2020-01-11,global,4QPEwDdOMhY7rNS05mTyMR
72,Sum 2 Prove,Lil Baby,1217689,2020-01-11,global,2u3EyuCqqV31woqGvO9LBz
73,Blanco,J Balvin,1215113,2020-01-11,global,2rc7BkzO8qepMFAxHtOrXc
74,VIBEZ,DaBaby,1212965,2020-01-11,global,0fySG6A6qLE8IvDpayb5bM
75,lovely (with Khalid),Billie Eilish,1166249,2020-01-11,global,0u2P5u6lvoDfwTYjAADbn4
76,If the World Was Ending - feat. Julia Michaels,JP Saxe,1162840,2020-01-11,global,2kJwzbxV2ppxnQoYw4GLBZ
77,Ring,Selena Gomez,1160307,2020-01-11,global,11Ey4yJVeWEsA73KjACkVY
78,when the party's over,Billie Eilish,1155489,2020-01-11,global,43zdsphuZLzwA9k4DJhU0I
79,Happier,Marshmello,1142174,2020-01-11,global,2dpaYNEQHiRxtZbfNsse99
80,Yellow Hearts,Ant Saunders,1135266,2020-01-11,global,2W4yABdLc4Jnds67Poi5Nl
81,Liberdade Provisória,Henrique & Juliano,1135186,2020-01-11,global,1vG3YuKRYqPwTmNmYgqkpg
82,Aventura,Lunay,1120732,2020-01-11,global,37zdqI4r1gswIzczSBkRon
83,Crowded Room (feat. 6LACK),Selena Gomez,1119655,2020-01-11,global,2C0hTkdEoikhKzDCJl32QZ
84,Morado,J Balvin,1117317,2020-01-11,global,3mQ6SLdxxaL52Yte7KF2Ks
85,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1107374,2020-01-11,global,2FvD20Z8aoWIePi7PoN8sG
86,OUT WEST (feat. Young Thug),JACKBOYS,1095678,2020-01-11,global,6gi6y1xwmVszDWkUqab1qw
87,It's You,Ali Gatie,1087521,2020-01-11,global,5DqdesEfbRyOlSS3Tf6c29
88,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1079925,2020-01-11,global,07Oz5StQ7GRoygNLaXs2pd
89,People You Know,Selena Gomez,1075913,2020-01-11,global,63mdJr3NMY3wReOkNE6c6W
90,Mean It,Lauv,1063533,2020-01-11,global,5ACkb3CikcSZPF0h7FSZAp
91,Wow.,Post Malone,1059500,2020-01-11,global,7xQAfvXzm3AkraOtGPWIZg
92,Woah,Lil Baby,1057157,2020-01-11,global,598yNsG1JFrGd4n2kMoz7F
93,Robbery,Juice WRLD,1040985,2020-01-11,global,6Hj9jySrnFppAI0sEMCZpJ
94,Indeciso,Reik,1040846,2020-01-11,global,59s0s39NFWScuHDbHytI14
95,Bellaquita - Remix,Dalex,1035389,2020-01-11,global,1Xnn1TPyr5h0hpRAT4B4EA
96,Bohemian Rhapsody - Remastered 2011,Queen,1026771,2020-01-11,global,4u7EnebtmKWzUH433cf5Qv
97,Quizas,Rich Music LTD,1017720,2020-01-11,global,5Id5B3dxJZhPcV9GzgYZZe
98,Sucker,Jonas Brothers,1016664,2020-01-11,global,22vgEDb5hykfaTwLuskFGD
99,Piece Of Your Heart,MEDUZA,1013445,2020-01-11,global,1DFD5Fotzgn6yYXkYsKiGs
100,Money In The Grave (Drake ft. Rick Ross),Drake,1008876,2020-01-11,global,5ry2OE6R2zPQFDO85XkgRb
101,Lights Up,Harry Styles,1007176,2020-01-11,global,4jAIqgrPjKLTY9Gbez25Qb
102,rockstar (feat. 21 Savage),Post Malone,1006216,2020-01-11,global,0e7ipj03S05BNilyu5bRzt
103,Believer,Imagine Dragons,995664,2020-01-11,global,0pqnGHJpmpxLKifKRmU6WP
104,Without Me,Halsey,986814,2020-01-11,global,5p7ujcrUXASCNwRaWNHR1C
105,Shape of You,Ed Sheeran,979734,2020-01-11,global,7qiZfU4dY1lWllzX7mPBI3
106,July,Noah Cyrus,965574,2020-01-11,global,5a6pdCHlWS2ekOOQ70QnAr
107,Si Te Vas,Sech,959606,2020-01-11,global,6Y4PDQv4XjYjHLeLmvyOt0
108,Tutu,Camilo,954077,2020-01-11,global,1nocRtwyNPVtGcIJqfgdzZ
109,Falling,Harry Styles,942840,2020-01-11,global,1ZMiCix7XSAbfAJlEZWMCp
110,"Yo x Ti, Tu x Mi",ROSALÍA,940127,2020-01-11,global,7BlBVFwvbWvcwNcUarQmjk
111,Truth Hurts,Lizzo,938955,2020-01-11,global,5qmq61DAAOUaW8AUo8xKhh
112,Let Me Get Me,Selena Gomez,938720,2020-01-11,global,0uFForNKQPvgSCnxlZIhQy
113,Soltera - Remix,Lunay,933726,2020-01-11,global,4t9a07PAghtQMRAIP9FQ7Z
114,Hate Me (with Juice WRLD),Ellie Goulding,932407,2020-01-11,global,6kls8cSlUyHW2BUOkDJIZE
115,SICKO MODE,Travis Scott,931314,2020-01-11,global,2xLMifQCjDGFmkHkpNLD9h
116,Psycho,Red Velvet,923708,2020-01-11,global,3CYH422oy1cZNoo0GTG1TK
117,Sweet but Psycho,Ava Max,920090,2020-01-11,global,25sgk305KZfyuqVBQIahim
118,A Sweeter Place (feat. Kid Cudi),Selena Gomez,917677,2020-01-11,global,4bb94wZVF1cX66vQjNeJTX
119,"Alone, Pt. II",Alan Walker,917301,2020-01-11,global,0bMbDctzMmTyK2j74j3nF3
120,SAD!,XXXTENTACION,898637,2020-01-11,global,3ee8Jmje8o58CHK66QrVC2
121,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,890192,2020-01-11,global,6osaMSJh9NguagEDQcZaKx
122,Liar,Camila Cabello,882891,2020-01-11,global,073ILU1C3APNRGF66VhtyA
123,Con Calma,Daddy Yankee,878893,2020-01-11,global,5w9c2J52mkdntKOmRLeM2m
124,No Guidance (feat. Drake),Chris Brown,873996,2020-01-11,global,6XHVuErjQ4XNm6nDPVCxVX
125,Suge,DaBaby,869734,2020-01-11,global,2gwkD6igEhQbDQegRCcdoB
126,Dancing With A Stranger (with Normani),Sam Smith,869311,2020-01-11,global,6Qs4SXO9dwPj5GKvVOv8Ki
127,Bruises,Lewis Capaldi,864822,2020-01-11,global,4Of7rzpRpV1mWRbhp5rAqG
128,Girls Like You (feat. Cardi B),Maroon 5,863472,2020-01-11,global,7fa9MBXhVfQ8P8Df9OEbD8
129,Kinda Crazy,Selena Gomez,859258,2020-01-11,global,59iGOjPSOcPLGl3vqEStUp
130,Higher Love,Kygo,857992,2020-01-11,global,6oJ6le65B3SEqPwMRNXWjY
131,Cut You Off,Selena Gomez,854094,2020-01-11,global,4OtHGdb0KqEbaWb6edUnR9
132,Into the Unknown,Idina Menzel,853347,2020-01-11,global,3Z0oQ8r78OUaHvGPiDBR3W
133,Up All Night,Khalid,849086,2020-01-11,global,1mpD5Q8IM32I4bF6eCpU74
134,223's (feat. 9lokknine),YNW Melly,848048,2020-01-11,global,29ZXwWOOLz9t5fa3eT3i7T
135,Con Altura,ROSALÍA,847980,2020-01-11,global,2qG5sZ7Si6sdK74qLxedYM
136,Perreo en La Luna,Rich Music LTD,846248,2020-01-11,global,0RDgqtvOHLwcI6yz9bjsZV
137,"thank u, next",Ariana Grande,843272,2020-01-11,global,3e9HZxeyfWwjeyPAMmWSSQ
138,Que Calor (with J Balvin & El Alfa),Major Lazer,831955,2020-01-11,global,1G2CAJeP7rCwOZjlSJ0Zw3
139,Never Seen the Rain,Tones And I,830798,2020-01-11,global,2grAr8pWMuLWn8ZYEE9wDV
140,Better Now,Post Malone,830628,2020-01-11,global,7dt6x5M1jzdTEt8oCbisTK
141,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,826978,2020-01-11,global,3tv697PZNnaQN0Mn2zGhS5
142,Eastside (with Halsey & Khalid),benny blanco,826001,2020-01-11,global,7FGq80cy8juXBCD2nrqdWU
143,Turn Me On (feat. Vula),Riton,825447,2020-01-11,global,0qaWEvPkts34WF68r8Dzx9
144,Infeliz,Arcangel,819684,2020-01-11,global,4z6wo6PJG4Fve45OXK6D9m
145,High Hopes,Panic! At The Disco,817665,2020-01-11,global,1rqqCSm0Qe4I9rUvWncaom
146,SENTADÃO,PEDRO SAMPAIO,812906,2020-01-11,global,4lKuzrdZrJuCAedbIslF3A
147,bury a friend,Billie Eilish,811074,2020-01-11,global,4SSnFejRGlZikf02HLewEF
148,FML,Arizona Zervas,810704,2020-01-11,global,6lruHh1jF7ezgbLv72xYmf
149,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,807235,2020-01-11,global,4ea9w8c4ROqiZpJVhfBA3m
150,QUE PRETENDES,J Balvin,806915,2020-01-11,global,25ZAibhr3bdlMCLmubZDVt
151,Otro Trago - Remix,Sech,806539,2020-01-11,global,4bTZeO72FwMa6wKOiqoynL
152,goosebumps,Travis Scott,805665,2020-01-11,global,6gBFPUFcJLzWGx4lenP6h2
153,Panini,Lil Nas X,792373,2020-01-11,global,1000nHvUdawXuUHgBod4Wv
154,Perfect,Ed Sheeran,786864,2020-01-11,global,0tgVpDi06FyKpA1z0VMD4v
155,Nice To Meet Ya,Niall Horan,783885,2020-01-11,global,3cphb8kdsjElYR7r5icK3H
156,Only Human,Jonas Brothers,783541,2020-01-11,global,0DiDStADDVh3SvAsoJAFMk
157,Moonlight,XXXTENTACION,780732,2020-01-11,global,0JP9xo3adEtGSdUEISiszL
158,Say You Won't Let Go,James Arthur,774984,2020-01-11,global,5uCax9HTNlzGybIStD3vDh
159,Get You The Moon (feat. Snøw),Kina,772584,2020-01-11,global,4ZLzoOkj0MPWrTLvooIuaa
160,Pa' Olvidarme De Ella,Piso 21,772312,2020-01-11,global,1cVlW9WQiGlFdWUXFdFZGh
161,ocean eyes,Billie Eilish,767609,2020-01-11,global,2uIX8YMNjGMD7441kqyyNU
162,Calma - Remix,Pedro Capó,761936,2020-01-11,global,5iwz1NiezX7WWjnCgY5TH4
163,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,758932,2020-01-11,global,1ndyl3wJCFs872XZ3ztPk6
164,Roller,Apache 207,757169,2020-01-11,global,6hw1Sy9wZ8UCxYGdpKrU6M
165,Jocelyn Flores,XXXTENTACION,756972,2020-01-11,global,7m9OqQk4RVRkw9JJdeAw96
166,If I Can't Have You,Shawn Mendes,753923,2020-01-11,global,2bT1PH7Cw3J9p3t7nlXCdh
167,11 PM,Maluma,753465,2020-01-11,global,7KbF6AdprOXEEHlsq11Z6d
168,MIDDLE CHILD,J. Cole,748500,2020-01-11,global,2JvzF1RMd7lE3KmFlsyZD8
169,Legends,Juice WRLD,747944,2020-01-11,global,1Knctxx9vGZxpZfF66BIEa
170,Diamonds (with Normani),Megan Thee Stallion,746491,2020-01-11,global,0PQsrLxPbOBBwwmXCnGvcF
171,Youngblood,5 Seconds of Summer,746325,2020-01-11,global,2iUXsYOEPhVqEBwsqP70rE
172,Talk (feat. Disclosure),Khalid,745853,2020-01-11,global,6TqXcAFInzjp0bODyvrWEq
173,Can We Kiss Forever?,Kina,744660,2020-01-11,global,58wyJLv6yH1La9NIZPl3ne
174,3 Nights,Dominic Fike,744182,2020-01-11,global,0uI7yAKUf52Cn7y3sYyjiX
175,Combatchy (feat. MC Rebecca),Anitta,741686,2020-01-11,global,2bPtwnrpFNEe8N7Q85kLHw
176,The London (feat. J. Cole & Travis Scott),Young Thug,741027,2020-01-11,global,3s4mrPrEFFPF0LmAfutW0n
177,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,739617,2020-01-11,global,0KoiMHhqKLoL4xM54rcWYY
178,Fun,Selena Gomez,734132,2020-01-11,global,64kfyGcf5dvbw92Vv4THCj
179,God's Plan,Drake,731730,2020-01-11,global,6DCZcSspjsKoFjzjrWoCdn
180,Stuck In A Dream (feat. Gunna),Lil Mosey,731496,2020-01-11,global,7iHHxY2NLlJRAmlAmC4ahQ
181,High Fashion (feat. Mustard),Roddy Ricch,724130,2020-01-11,global,07KXEDMj78x68D884wgVEm
182,Don't Call Me Up,Mabel,718340,2020-01-11,global,5WHTFyqSii0lmT9R21abT8
183,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,715924,2020-01-11,global,7CZyCXKG6d5ALeq41sLzbw
184,Takeaway,The Chainsmokers,711393,2020-01-11,global,3g0mEQx3NTanacLseoP0Gw
185,Graveyard,Halsey,709597,2020-01-11,global,6V9fHiv84WlVTg7CSnIVY2
186,I Like Me Better,Lauv,707772,2020-01-11,global,2P91MQbaiQOfbiz9VqhqKQ
187,Closer,The Chainsmokers,705684,2020-01-11,global,7BKLCZ1jbUBVqRi2FVlTVw
188,Thunder,Imagine Dragons,705420,2020-01-11,global,1zB4vmk8tFRmM9UULNzbLB
189,All of Me,John Legend,705214,2020-01-11,global,3U4isOIWM3VvDubwSI3y7a
190,Be Alright,Dean Lewis,701978,2020-01-11,global,5qrSlOut2rNAWv3ubArkNy
191,Let Me Down Slowly,Alec Benjamin,700517,2020-01-11,global,2qxmye6gAegTMjLKEBoR3d
192,GOODMORNINGTOKYO!,TOKYO’S REVENGE,698569,2020-01-11,global,0Q2n5yzl2XRqYbV77tZNYp
193,Fantasía,Ozuna,698023,2020-01-11,global,40rXWke6SnXiGkSmaT8ZUr
194,Something Just Like This,The Chainsmokers,696673,2020-01-11,global,6RUKPb4LETWmmr3iAEQktW
195,Start Wit Me (feat. Gunna),Roddy Ricch,696336,2020-01-11,global,7A20WnLkjtZU2d7hIB6Ziu
196,Going Bad (feat. Drake),Meek Mill,695583,2020-01-11,global,2IRZnDFmlqMuOrYOLnZZyc
197,Maniac,Conan Gray,694842,2020-01-11,global,7hpJ9tATWb2vztlq99hERP
198,You Need To Calm Down,Taylor Swift,693849,2020-01-11,global,6RRNNciQGZEXnqk8SQ9yv5
199,Another One Bites The Dust - Remastered 2011,Queen,693534,2020-01-11,global,5vdp5UmvTsnMEMESIF2Ym7
200,One Kiss (with Dua Lipa),Calvin Harris,692950,2020-01-11,global,7ef4DlsgrMEH11cDZd32M6
1,The Box,Roddy Ricch,3351764,2020-01-11,us,0nbXyq5TXYPCO7pr3N8S4I
2,Life Is Good (feat. Drake),Future,2842916,2020-01-11,us,5yY9lUy8nbvjM1Uyo1Uqoc
3,Good News,Mac Miller,1526972,2020-01-11,us,3ClBKQkKoaUQ6UOhe2xlJK
4,ROXANNE,Arizona Zervas,1413738,2020-01-11,us,696DnlkuDOXcMAnKlTgXXK
5,BOP,DaBaby,1236555,2020-01-11,us,6Ozh9Ok6h4Oi1wUSLtBseN
6,Yummy,Justin Bieber,1116539,2020-01-11,us,41L3O37CECZt3N7ziG2z7l
7,Circles,Post Malone,1097210,2020-01-11,us,21jGcNKet2qwijlDFuPiPb
8,Rare,Selena Gomez,1069600,2020-01-11,us,7HMmFQsKsljwTw8bS7lu19
9,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1026148,2020-01-11,us,6Gg1gjgKi2AK4e0qzsR7sd
10,Futsal Shuffle 2020,Lil Uzi Vert,1016081,2020-01-11,us,2Ec33AVlkTTq8BHFgBTdQs
11,Falling,Trevor Daniel,1013305,2020-01-11,us,4TnjEaWOeW0eKTKIEvJyCa
12,Dance Monkey,Tones And I,986390,2020-01-11,us,1rgnBhdG2JDFTbYkYRZAku
13,Ballin' (with Roddy Ricch),Mustard,946493,2020-01-11,us,3QzAOrNlsabgbMwlZt7TAY
14,Suicidal,YNW Melly,945535,2020-01-11,us,1iSqfoUFnQwV0QW1EfUit8
15,You should be sad,Halsey,873087,2020-01-11,us,2usxQITOSDqvkYiI0oIwao
16,Sum 2 Prove,Lil Baby,851468,2020-01-11,us,2u3EyuCqqV31woqGvO9LBz
17,Blinding Lights,The Weeknd,848270,2020-01-11,us,0sf12qNH5qcw8qpgymFOqD
18,Lose You To Love Me,Selena Gomez,813996,2020-01-11,us,4l0Mvzj72xxOpRrp6h8nHi
19,everything i wanted,Billie Eilish,778516,2020-01-11,us,3ZCTVFBt2Brf31RLEnCkWJ
20,Adore You,Harry Styles,755809,2020-01-11,us,3jjujdWJ72nww5eGnfs2E7
21,Don't Start Now,Dua Lipa,755187,2020-01-11,us,6WrI0LAC5M1Rw2MnX2ZvEg
22,VIBEZ,DaBaby,717948,2020-01-11,us,0fySG6A6qLE8IvDpayb5bM
23,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,702577,2020-01-11,us,2FvD20Z8aoWIePi7PoN8sG
24,Woah,Lil Baby,701715,2020-01-11,us,598yNsG1JFrGd4n2kMoz7F
25,My Oh My (feat. DaBaby),Camila Cabello,688974,2020-01-11,us,3yOlyBJuViE2YSGn3nVE1K
26,hot girl bummer,blackbear,680821,2020-01-11,us,7aiClxsDWFRQ0Kzk5KI5ku
27,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,657744,2020-01-11,us,0RiRZpuVRbi7oqRdSMwhQY
28,OUT WEST (feat. Young Thug),JACKBOYS,649670,2020-01-11,us,6gi6y1xwmVszDWkUqab1qw
29,HIGHEST IN THE ROOM,Travis Scott,643958,2020-01-11,us,3eekarcy7kvN4yt5ZFzltW
30,No Idea,Don Toliver,641324,2020-01-11,us,3VyjsVV24RmBIbWJAeUJNu
31,Heartless,The Weeknd,640740,2020-01-11,us,57vxBYXtHMk6H1aD29V7PU
32,SUGAR,BROCKHAMPTON,610878,2020-01-11,us,6U0FIYXCQ3TGrk4tFpLrEA
33,Lucid Dreams,Juice WRLD,600673,2020-01-11,us,285pBltuF7vW8TeWk8hdRR
34,Memories,Maroon 5,600318,2020-01-11,us,2b8fOow8UzyDFAE27YhOZM
35,Someone You Loved,Lewis Capaldi,592161,2020-01-11,us,7qEHsqek33rTcFNT9PFqLf
36,Watermelon Sugar,Harry Styles,585447,2020-01-11,us,6UelLqGlWMcVH1E5c4H7lY
37,Suge,DaBaby,579200,2020-01-11,us,2gwkD6igEhQbDQegRCcdoB
38,Say So,Doja Cat,575359,2020-01-11,us,3Dv1eDb0MEgF93GpLXlucZ
39,Robbery,Juice WRLD,566420,2020-01-11,us,6Hj9jySrnFppAI0sEMCZpJ
40,Eleven,Khalid,557018,2020-01-11,us,1ToprX3cpBiXoAe5eNSk74
41,Ransom,Lil Tecca,552837,2020-01-11,us,1lOe9qE0vR9zwWQAOk6CoO
42,223's (feat. 9lokknine),YNW Melly,526471,2020-01-11,us,29ZXwWOOLz9t5fa3eT3i7T
43,bad guy,Billie Eilish,512626,2020-01-11,us,2Fxmhks0bxGSBdJ92vM42m
44,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,510069,2020-01-11,us,7h0d2h0fUmzbs7zeFigJPn
45,High Fashion (feat. Mustard),Roddy Ricch,503368,2020-01-11,us,07KXEDMj78x68D884wgVEm
46,Money In The Grave (Drake ft. Rick Ross),Drake,493374,2020-01-11,us,5ry2OE6R2zPQFDO85XkgRb
47,Truth Hurts,Lizzo,483700,2020-01-11,us,5qmq61DAAOUaW8AUo8xKhh
48,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,467515,2020-01-11,us,4ea9w8c4ROqiZpJVhfBA3m
49,Start Wit Me (feat. Gunna),Roddy Ricch,467377,2020-01-11,us,7A20WnLkjtZU2d7hIB6Ziu
50,Look At Her Now,Selena Gomez,463481,2020-01-11,us,7eOkHIcaoUhngxxypM5Ajr
51,Vulnerable,Selena Gomez,456834,2020-01-11,us,11OwAR3GlBj9E35Cznf7Lj
52,No Guidance (feat. Drake),Chris Brown,448586,2020-01-11,us,6XHVuErjQ4XNm6nDPVCxVX
53,Goodbyes (Feat. Young Thug),Post Malone,443099,2020-01-11,us,6vBdBCoOhKHiYDDOcorfNo
